Site	Morph	Individual	Flower	Avorted	Ovule	Seed	Total
37	Hermaphrodite	4	6	NA	NA	NA	NA
37	Hermaphrodite	5	1	NA	NA	NA	NA
37	Hermaphrodite	5	2	NA	NA	NA	NA
37	Hermaphrodite	5	3	NA	NA	NA	NA
37	Hermaphrodite	5	4	NA	NA	NA	NA
37	Hermaphrodite	5	5	NA	NA	NA	NA
37	Hermaphrodite	5	6	NA	NA	NA	NA
37	Hermaphrodite	6	5	NA	NA	NA	NA
37	Hermaphrodite	6	6	NA	NA	NA	NA
37	Hermaphrodite	7	5	NA	NA	NA	NA
37	Hermaphrodite	7	6	NA	NA	NA	NA
37	Hermaphrodite	8	4	NA	NA	NA	NA
37	Hermaphrodite	8	5	NA	NA	NA	NA
37	Hermaphrodite	8	6	NA	NA	NA	NA
37	Hermaphrodite	9	5	NA	NA	NA	NA
37	Hermaphrodite	9	6	NA	NA	NA	NA
38	Female	1	4	NA	NA	NA	NA
38	Female	1	5	NA	NA	NA	NA
38	Female	1	6	NA	NA	NA	NA
38	Female	2	6	NA	NA	NA	NA
38	Female	3	3	NA	NA	NA	NA
38	Female	3	4	NA	NA	NA	NA
38	Female	3	5	NA	NA	NA	NA
38	Female	3	6	NA	NA	NA	NA
38	Female	4	6	NA	NA	NA	NA
38	Female	5	6	NA	NA	NA	NA
38	Female	6	3	NA	NA	NA	NA
38	Female	6	4	NA	NA	NA	NA
38	Female	6	5	NA	NA	NA	NA
38	Female	6	6	NA	NA	NA	NA
38	Female	7	6	NA	NA	NA	NA
38	Female	8	3	NA	NA	NA	NA
38	Female	8	4	NA	NA	NA	NA
38	Female	8	5	NA	NA	NA	NA
38	Female	8	6	NA	NA	NA	NA
38	Female	9	3	NA	NA	NA	NA
38	Female	9	4	NA	NA	NA	NA
38	Female	9	5	NA	NA	NA	NA
38	Female	9	6	NA	NA	NA	NA
38	Hermaphrodite	2	6	NA	NA	NA	NA
38	Hermaphrodite	3	4	NA	NA	NA	NA
38	Hermaphrodite	3	5	NA	NA	NA	NA
38	Hermaphrodite	3	6	NA	NA	NA	NA
38	Hermaphrodite	4	4	NA	NA	NA	NA
38	Hermaphrodite	4	5	NA	NA	NA	NA
38	Hermaphrodite	4	6	NA	NA	NA	NA
38	Hermaphrodite	5	6	NA	NA	NA	NA
38	Hermaphrodite	6	6	NA	NA	NA	NA
38	Hermaphrodite	7	1	NA	NA	NA	NA
38	Hermaphrodite	7	2	NA	NA	NA	NA
38	Hermaphrodite	7	3	NA	NA	NA	NA
38	Hermaphrodite	7	4	NA	NA	NA	NA
38	Hermaphrodite	7	5	NA	NA	NA	NA
38	Hermaphrodite	7	6	NA	NA	NA	NA
38	Hermaphrodite	8	6	NA	NA	NA	NA
38	Hermaphrodite	9	3	NA	NA	NA	NA
38	Hermaphrodite	9	4	NA	NA	NA	NA
38	Hermaphrodite	9	5	NA	NA	NA	NA
38	Hermaphrodite	9	6	NA	NA	NA	NA
38	Hermaphrodite	10	5	NA	NA	NA	NA
38	Hermaphrodite	10	6	NA	NA	NA	NA
39	Female	1	6	NA	NA	NA	NA
39	Female	2	4	NA	NA	NA	NA
39	Female	2	5	NA	NA	NA	NA
39	Female	2	6	NA	NA	NA	NA
39	Female	3	4	NA	NA	NA	NA
39	Female	3	5	NA	NA	NA	NA
39	Female	3	6	NA	NA	NA	NA
39	Female	4	6	NA	NA	NA	NA
39	Female	6	4	NA	NA	NA	NA
39	Female	6	5	NA	NA	NA	NA
39	Female	6	6	NA	NA	NA	NA
39	Female	7	5	NA	NA	NA	NA
39	Female	7	6	NA	NA	NA	NA
39	Female	8	3	NA	NA	NA	NA
39	Female	8	4	NA	NA	NA	NA
39	Female	8	5	NA	NA	NA	NA
39	Female	8	6	NA	NA	NA	NA
39	Female	9	5	NA	NA	NA	NA
39	Female	9	6	NA	NA	NA	NA
39	Female	10	5	NA	NA	NA	NA
39	Female	10	6	NA	NA	NA	NA
39	Hermaphrodite	1	6	NA	NA	NA	NA
39	Hermaphrodite	2	6	NA	NA	NA	NA
39	Hermaphrodite	4	3	NA	NA	NA	NA
39	Hermaphrodite	4	4	NA	NA	NA	NA
39	Hermaphrodite	4	5	NA	NA	NA	NA
39	Hermaphrodite	4	6	NA	NA	NA	NA
39	Hermaphrodite	5	5	NA	NA	NA	NA
39	Hermaphrodite	5	6	NA	NA	NA	NA
39	Hermaphrodite	6	3	NA	NA	NA	NA
39	Hermaphrodite	6	4	NA	NA	NA	NA
39	Hermaphrodite	6	5	NA	NA	NA	NA
39	Hermaphrodite	6	6	NA	NA	NA	NA
39	Hermaphrodite	7	2	NA	NA	NA	NA
39	Hermaphrodite	7	3	NA	NA	NA	NA
39	Hermaphrodite	7	4	NA	NA	NA	NA
39	Hermaphrodite	7	5	NA	NA	NA	NA
39	Hermaphrodite	7	6	NA	NA	NA	NA
39	Hermaphrodite	8	4	NA	NA	NA	NA
39	Hermaphrodite	8	5	NA	NA	NA	NA
39	Hermaphrodite	8	6	NA	NA	NA	NA
39	Hermaphrodite	9	4	NA	NA	NA	NA
39	Hermaphrodite	9	5	NA	NA	NA	NA
39	Hermaphrodite	9	6	NA	NA	NA	NA
39	Hermaphrodite	10	4	NA	NA	NA	NA
39	Hermaphrodite	10	5	NA	NA	NA	NA
39	Hermaphrodite	10	6	NA	NA	NA	NA
40	Female	1	1	NA	NA	NA	NA
40	Female	1	2	NA	NA	NA	NA
40	Female	1	3	NA	NA	NA	NA
40	Female	1	4	NA	NA	NA	NA
40	Female	1	5	NA	NA	NA	NA
40	Female	1	6	NA	NA	NA	NA
40	Female	2	4	NA	NA	NA	NA
40	Female	2	5	NA	NA	NA	NA
40	Female	2	6	NA	NA	NA	NA
40	Female	3	6	NA	NA	NA	NA
40	Female	4	3	NA	NA	NA	NA
40	Female	4	4	NA	NA	NA	NA
40	Female	4	5	NA	NA	NA	NA
40	Female	4	6	NA	NA	NA	NA
40	Female	5	2	NA	NA	NA	NA
40	Female	5	3	NA	NA	NA	NA
40	Female	5	4	NA	NA	NA	NA
40	Female	5	5	NA	NA	NA	NA
40	Female	5	6	NA	NA	NA	NA
40	Female	6	1	NA	NA	NA	NA
40	Female	6	2	NA	NA	NA	NA
40	Female	6	3	NA	NA	NA	NA
40	Female	6	4	NA	NA	NA	NA
40	Female	6	5	NA	NA	NA	NA
40	Female	6	6	NA	NA	NA	NA
40	Female	7	2	NA	NA	NA	NA
40	Female	7	3	NA	NA	NA	NA
40	Female	7	4	NA	NA	NA	NA
40	Female	7	5	NA	NA	NA	NA
40	Female	7	6	NA	NA	NA	NA
40	Female	8	3	NA	NA	NA	NA
40	Female	8	4	NA	NA	NA	NA
40	Female	8	5	NA	NA	NA	NA
40	Female	8	6	NA	NA	NA	NA
40	Female	9	6	NA	NA	NA	NA
40	Female	10	4	NA	NA	NA	NA
40	Female	10	5	NA	NA	NA	NA
40	Female	10	6	NA	NA	NA	NA
40	Hermaphrodite	1	5	NA	NA	NA	NA
40	Hermaphrodite	1	6	NA	NA	NA	NA
40	Hermaphrodite	2	3	NA	NA	NA	NA
40	Hermaphrodite	2	4	NA	NA	NA	NA
40	Hermaphrodite	2	5	NA	NA	NA	NA
40	Hermaphrodite	2	6	NA	NA	NA	NA
40	Hermaphrodite	3	4	NA	NA	NA	NA
40	Hermaphrodite	3	5	NA	NA	NA	NA
40	Hermaphrodite	3	6	NA	NA	NA	NA
40	Hermaphrodite	4	4	NA	NA	NA	NA
40	Hermaphrodite	4	5	NA	NA	NA	NA
40	Hermaphrodite	4	6	NA	NA	NA	NA
40	Hermaphrodite	5	4	NA	NA	NA	NA
40	Hermaphrodite	5	5	NA	NA	NA	NA
40	Hermaphrodite	5	6	NA	NA	NA	NA
40	Hermaphrodite	6	6	NA	NA	NA	NA
40	Hermaphrodite	7	2	NA	NA	NA	NA
40	Hermaphrodite	7	3	NA	NA	NA	NA
40	Hermaphrodite	7	4	NA	NA	NA	NA
40	Hermaphrodite	7	5	NA	NA	NA	NA
40	Hermaphrodite	7	6	NA	NA	NA	NA
40	Hermaphrodite	8	3	NA	NA	NA	NA
40	Hermaphrodite	8	4	NA	NA	NA	NA
40	Hermaphrodite	8	5	NA	NA	NA	NA
40	Hermaphrodite	8	6	NA	NA	NA	NA
40	Hermaphrodite	9	4	NA	NA	NA	NA
40	Hermaphrodite	9	5	NA	NA	NA	NA
40	Hermaphrodite	9	6	NA	NA	NA	NA
40	Hermaphrodite	10	1	NA	NA	NA	NA
40	Hermaphrodite	10	3	NA	NA	NA	NA
40	Hermaphrodite	10	4	NA	NA	NA	NA
40	Hermaphrodite	10	5	NA	NA	NA	NA
40	Hermaphrodite	10	6	NA	NA	NA	NA
1	Female	2	2	0	4	0	4
1	Female	2	3	0	4	0	4
1	Female	2	4	0	4	0	4
1	Female	4	3	0	4	0	4
1	Female	6	5	0	4	0	4
1	Female	7	1	0	4	0	4
1	Female	7	2	0	4	0	4
1	Female	8	1	0	4	0	4
1	Hermaphrodite	5	2	0	4	0	4
1	Hermaphrodite	6	3	0	4	0	4
1	Hermaphrodite	6	4	0	4	0	4
2	Female	2	1	0	4	0	4
2	Female	2	5	0	4	0	4
2	Female	4	1	0	4	0	4
2	Female	5	4	0	4	0	4
2	Female	6	2	0	4	0	4
2	Female	8	1	0	4	0	4
2	Female	8	2	0	4	0	4
2	Female	8	3	0	4	0	4
2	Female	8	4	0	4	0	4
2	Female	8	5	0	4	0	4
2	Female	8	6	0	4	0	4
2	Female	10	2	0	4	0	4
2	Hermaphrodite	1	1	0	4	0	4
2	Hermaphrodite	1	2	0	4	0	4
2	Hermaphrodite	2	1	0	4	0	4
2	Hermaphrodite	2	2	0	4	0	4
2	Hermaphrodite	3	1	0	4	0	4
2	Hermaphrodite	3	2	0	4	0	4
2	Hermaphrodite	3	3	0	4	0	4
2	Hermaphrodite	3	4	0	4	0	4
2	Hermaphrodite	4	3	0	4	0	4
2	Hermaphrodite	5	1	0	4	0	4
2	Hermaphrodite	5	4	0	4	0	4
2	Hermaphrodite	5	5	0	4	0	4
2	Hermaphrodite	7	1	0	4	0	4
2	Hermaphrodite	7	2	0	4	0	4
2	Hermaphrodite	8	2	0	4	0	4
2	Hermaphrodite	10	4	0	4	0	4
3	Female	1	3	0	4	0	4
3	Female	3	1	0	4	0	4
3	Female	3	5	0	4	0	4
3	Female	4	4	0	4	0	4
3	Female	5	1	0	4	0	4
3	Female	5	2	0	4	0	4
3	Female	5	4	0	4	0	4
3	Female	6	2	0	4	0	4
3	Female	10	1	0	4	0	4
3	Hermaphrodite	1	4	0	4	0	4
3	Hermaphrodite	3	1	0	4	0	4
3	Hermaphrodite	3	3	0	4	0	4
3	Hermaphrodite	4	4	0	4	0	4
3	Hermaphrodite	5	2	0	4	0	4
3	Hermaphrodite	6	2	0	4	0	4
3	Hermaphrodite	6	4	0	4	0	4
3	Hermaphrodite	8	1	0	4	0	4
3	Hermaphrodite	8	2	0	4	0	4
3	Hermaphrodite	9	3	0	4	0	4
3	Hermaphrodite	10	3	0	4	0	4
3	Hermaphrodite	10	5	0	4	0	4
4	Hermaphrodite	5	5	0	4	0	4
4	Hermaphrodite	7	4	0	4	0	4
5	Female	4	4	0	4	0	4
5	Female	5	1	0	4	0	4
5	Female	5	3	0	4	0	4
5	Female	6	3	0	4	0	4
5	Female	10	4	0	4	0	4
5	Hermaphrodite	1	4	0	4	0	4
5	Hermaphrodite	4	2	0	4	0	4
5	Hermaphrodite	5	2	0	4	0	4
5	Hermaphrodite	5	3	0	4	0	4
5	Hermaphrodite	7	3	0	4	0	4
5	Hermaphrodite	8	5	0	4	0	4
5	Hermaphrodite	9	4	0	4	0	4
5	Hermaphrodite	10	1	0	4	0	4
6	Female	4	1	0	4	0	4
6	Female	6	1	0	4	0	4
6	Female	6	2	0	4	0	4
6	Female	6	3	0	4	0	4
6	Female	10	1	0	4	0	4
6	Hermaphrodite	7	2	0	4	0	4
7	Female	1	2	0	4	0	4
7	Female	1	3	0	4	0	4
7	Female	1	4	0	4	0	4
7	Female	1	5	0	4	0	4
7	Female	2	1	0	4	0	4
7	Female	5	1	0	4	0	4
7	Female	5	2	0	4	0	4
7	Female	5	3	0	4	0	4
7	Female	6	1	0	4	0	4
7	Female	6	3	0	4	0	4
7	Female	6	4	0	4	0	4
7	Female	7	1	0	4	0	4
7	Female	10	1	0	4	0	4
7	Hermaphrodite	1	3	0	4	0	4
7	Hermaphrodite	2	5	0	4	0	4
7	Hermaphrodite	3	2	0	4	0	4
7	Hermaphrodite	4	3	0	4	0	4
7	Hermaphrodite	4	4	0	4	0	4
7	Hermaphrodite	4	5	0	4	0	4
7	Hermaphrodite	5	2	0	4	0	4
7	Hermaphrodite	6	2	0	4	0	4
7	Hermaphrodite	7	2	0	4	0	4
7	Hermaphrodite	8	1	0	4	0	4
7	Hermaphrodite	8	3	0	4	0	4
7	Hermaphrodite	9	2	0	4	0	4
7	Hermaphrodite	9	3	0	4	0	4
7	Hermaphrodite	10	2	0	4	0	4
8	Female	1	3	0	4	0	4
8	Female	1	4	0	4	0	4
8	Female	5	3	0	4	0	4
8	Female	5	4	0	4	0	4
8	Female	5	6	0	4	0	4
8	Female	6	5	0	4	0	4
8	Female	9	1	0	4	0	4
8	Female	10	2	0	4	0	4
8	Hermaphrodite	3	4	0	4	0	4
8	Hermaphrodite	3	5	0	4	0	4
8	Hermaphrodite	4	1	0	4	0	4
8	Hermaphrodite	5	1	0	4	0	4
8	Hermaphrodite	6	2	0	4	0	4
8	Hermaphrodite	7	1	0	4	0	4
8	Hermaphrodite	8	1	0	4	0	4
8	Hermaphrodite	8	2	0	4	0	4
8	Hermaphrodite	8	3	0	4	0	4
8	Hermaphrodite	8	4	0	4	0	4
8	Hermaphrodite	9	1	0	4	0	4
10	Female	1	2	0	4	0	4
10	Female	3	1	0	4	0	4
10	Female	3	2	0	4	0	4
10	Female	3	3	0	4	0	4
10	Female	3	5	0	4	0	4
10	Female	5	1	0	4	0	4
10	Female	6	1	0	4	0	4
10	Female	6	2	0	4	0	4
10	Female	6	3	0	4	0	4
10	Female	6	4	0	4	0	4
10	Female	6	5	0	4	0	4
10	Female	6	6	0	4	0	4
10	Female	7	2	0	4	0	4
10	Female	7	3	0	4	0	4
10	Female	7	4	0	4	0	4
10	Female	7	5	0	4	0	4
10	Female	7	6	0	4	0	4
10	Female	9	1	0	4	0	4
10	Female	10	2	0	4	0	4
10	Female	10	4	0	4	0	4
10	Hermaphrodite	1	1	0	4	0	4
10	Hermaphrodite	1	2	0	4	0	4
10	Hermaphrodite	2	2	0	4	0	4
10	Hermaphrodite	2	3	0	4	0	4
10	Hermaphrodite	2	4	0	4	0	4
10	Hermaphrodite	5	1	0	4	0	4
10	Hermaphrodite	6	2	0	4	0	4
10	Hermaphrodite	6	5	0	4	0	4
10	Hermaphrodite	7	4	0	4	0	4
10	Hermaphrodite	8	1	0	4	0	4
10	Hermaphrodite	8	2	0	4	0	4
10	Hermaphrodite	8	3	0	4	0	4
10	Hermaphrodite	9	2	0	4	0	4
10	Hermaphrodite	9	4	0	4	0	4
10	Hermaphrodite	9	5	0	4	0	4
11	Female	9	2	0	4	0	4
11	Hermaphrodite	2	1	0	4	0	4
11	Hermaphrodite	2	4	0	4	0	4
11	Hermaphrodite	2	5	0	4	0	4
11	Hermaphrodite	3	2	0	4	0	4
11	Hermaphrodite	3	5	0	4	0	4
11	Hermaphrodite	6	2	0	4	0	4
12	Female	2	1	0	4	0	4
12	Female	3	2	0	4	0	4
12	Female	4	3	0	4	0	4
12	Female	4	4	0	4	0	4
12	Female	6	2	0	4	0	4
12	Female	8	3	0	4	0	4
12	Female	8	4	0	4	0	4
12	Female	10	4	0	4	0	4
12	Hermaphrodite	1	1	0	4	0	4
12	Hermaphrodite	2	2	0	4	0	4
12	Hermaphrodite	3	1	0	4	0	4
12	Hermaphrodite	4	2	0	4	0	4
12	Hermaphrodite	5	1	0	4	0	4
12	Hermaphrodite	5	2	0	4	0	4
12	Hermaphrodite	6	3	0	4	0	4
12	Hermaphrodite	6	4	0	4	0	4
12	Hermaphrodite	9	2	0	4	0	4
12	Hermaphrodite	9	3	0	4	0	4
13	Female	2	1	0	4	0	4
13	Female	2	2	0	4	0	4
13	Female	2	4	0	4	0	4
13	Female	3	1	0	4	0	4
13	Female	3	2	0	4	0	4
13	Female	3	3	0	4	0	4
13	Female	3	5	0	4	0	4
13	Female	4	4	0	4	0	4
13	Hermaphrodite	1	3	0	4	0	4
13	Hermaphrodite	7	3	0	4	0	4
13	Hermaphrodite	7	4	0	4	0	4
14	Female	8	1	0	4	0	4
14	Hermaphrodite	1	1	0	4	0	4
14	Hermaphrodite	1	2	0	4	0	4
14	Hermaphrodite	3	1	0	4	0	4
14	Hermaphrodite	3	2	0	4	0	4
14	Hermaphrodite	5	1	0	4	0	4
14	Hermaphrodite	6	1	0	4	0	4
14	Hermaphrodite	8	1	0	4	0	4
14	Hermaphrodite	8	2	0	4	0	4
14	Hermaphrodite	10	1	0	4	0	4
15	Female	1	2	0	4	0	4
15	Hermaphrodite	2	2	0	4	0	4
15	Hermaphrodite	3	2	0	4	0	4
15	Hermaphrodite	4	2	0	4	0	4
15	Hermaphrodite	4	3	0	4	0	4
15	Hermaphrodite	6	1	0	4	0	4
15	Hermaphrodite	6	2	0	4	0	4
15	Hermaphrodite	6	3	0	4	0	4
15	Hermaphrodite	8	1	0	4	0	4
15	Hermaphrodite	8	2	0	4	0	4
15	Hermaphrodite	9	1	0	4	0	4
15	Hermaphrodite	10	1	0	4	0	4
15	Hermaphrodite	10	2	0	4	0	4
16	Female	2	1	0	4	0	4
16	Female	2	2	0	4	0	4
16	Female	2	3	0	4	0	4
16	Female	3	1	0	4	0	4
16	Female	5	2	0	4	0	4
16	Female	5	3	0	4	0	4
16	Female	6	2	0	4	0	4
16	Female	6	3	0	4	0	4
16	Female	10	4	0	4	0	4
16	Hermaphrodite	1	2	0	4	0	4
16	Hermaphrodite	2	1	0	4	0	4
16	Hermaphrodite	2	2	0	4	0	4
16	Hermaphrodite	5	1	0	4	0	4
16	Hermaphrodite	8	2	0	4	0	4
17	Female	5	1	0	4	0	4
17	Female	5	2	0	4	0	4
17	Female	5	3	0	4	0	4
17	Hermaphrodite	2	4	0	4	0	4
17	Hermaphrodite	5	1	0	4	0	4
17	Hermaphrodite	8	3	0	4	0	4
17	Hermaphrodite	10	2	0	4	0	4
18	Female	1	1	0	4	0	4
18	Female	2	2	0	4	0	4
18	Female	3	2	0	4	0	4
18	Female	5	2	0	4	0	4
18	Female	5	3	0	4	0	4
18	Female	5	4	0	4	0	4
18	Female	5	5	0	4	0	4
18	Female	6	1	0	4	0	4
18	Female	7	2	0	4	0	4
18	Hermaphrodite	1	3	0	4	0	4
18	Hermaphrodite	5	2	0	4	0	4
18	Hermaphrodite	7	5	0	4	0	4
18	Hermaphrodite	8	1	0	4	0	4
18	Hermaphrodite	8	2	0	4	0	4
18	Hermaphrodite	8	3	0	4	0	4
18	Hermaphrodite	9	2	0	4	0	4
18	Hermaphrodite	10	1	0	4	0	4
19	Female	3	1	0	4	0	4
19	Female	6	1	0	4	0	4
19	Female	7	4	0	4	0	4
19	Hermaphrodite	2	1	0	4	0	4
19	Hermaphrodite	4	1	0	4	0	4
19	Hermaphrodite	4	2	0	4	0	4
19	Hermaphrodite	4	3	0	4	0	4
19	Hermaphrodite	4	4	0	4	0	4
20	Female	1	4	0	4	0	4
20	Female	2	1	0	4	0	4
20	Female	3	1	0	4	0	4
20	Female	5	2	0	4	0	4
20	Female	6	1	0	4	0	4
20	Female	7	1	0	4	0	4
20	Female	7	2	0	4	0	4
20	Female	7	4	0	4	0	4
20	Female	7	5	0	4	0	4
20	Female	7	6	0	4	0	4
20	Female	8	1	0	4	0	4
20	Female	8	2	0	4	0	4
20	Female	10	2	0	4	0	4
20	Female	10	3	0	4	0	4
20	Hermaphrodite	1	1	0	4	0	4
20	Hermaphrodite	1	4	0	4	0	4
20	Hermaphrodite	1	5	0	4	0	4
20	Hermaphrodite	2	3	0	4	0	4
20	Hermaphrodite	4	2	0	4	0	4
20	Hermaphrodite	4	3	0	4	0	4
20	Hermaphrodite	4	4	0	4	0	4
20	Hermaphrodite	4	5	0	4	0	4
20	Hermaphrodite	7	5	0	4	0	4
20	Hermaphrodite	9	2	0	4	0	4
20	Hermaphrodite	10	1	0	4	0	4
21	Female	1	3	0	4	0	4
21	Female	2	2	0	4	0	4
21	Female	2	3	0	4	0	4
21	Female	3	2	0	4	0	4
21	Female	3	4	0	4	0	4
21	Female	4	4	0	4	0	4
21	Female	7	3	0	4	0	4
21	Female	10	4	0	4	0	4
21	Female	10	5	0	4	0	4
21	Hermaphrodite	1	2	0	4	0	4
21	Hermaphrodite	2	2	0	4	0	4
21	Hermaphrodite	3	1	0	4	0	4
21	Hermaphrodite	4	3	0	4	0	4
21	Hermaphrodite	5	3	0	4	0	4
21	Hermaphrodite	5	5	0	4	0	4
21	Hermaphrodite	5	6	0	4	0	4
21	Hermaphrodite	6	5	0	4	0	4
21	Hermaphrodite	7	2	0	4	0	4
21	Hermaphrodite	8	2	0	4	0	4
21	Hermaphrodite	8	4	0	4	0	4
21	Hermaphrodite	10	1	0	4	0	4
21	Hermaphrodite	10	3	0	4	0	4
21	Hermaphrodite	10	4	0	4	0	4
22	Hermaphrodite	2	3	0	4	0	4
22	Hermaphrodite	4	1	0	4	0	4
23	Hermaphrodite	4	1	0	4	0	4
23	Hermaphrodite	4	3	0	4	0	4
23	Hermaphrodite	4	4	0	4	0	4
24	Female	1	1	0	4	0	4
24	Female	1	2	0	4	0	4
24	Female	1	4	0	4	0	4
24	Female	5	1	0	4	0	4
24	Hermaphrodite	1	1	0	4	0	4
24	Hermaphrodite	3	1	0	4	0	4
24	Hermaphrodite	3	2	0	4	0	4
24	Hermaphrodite	7	1	0	4	0	4
24	Hermaphrodite	8	1	0	4	0	4
25	Female	1	2	0	4	0	4
25	Female	1	3	0	4	0	4
25	Female	1	6	0	4	0	4
25	Female	3	2	0	4	0	4
25	Female	3	4	0	4	0	4
25	Female	3	6	0	4	0	4
25	Female	4	4	0	4	0	4
25	Female	5	1	0	4	0	4
25	Female	5	4	0	4	0	4
25	Female	5	5	0	4	0	4
25	Female	5	6	0	4	0	4
25	Female	6	2	0	4	0	4
25	Female	6	3	0	4	0	4
25	Female	6	4	0	4	0	4
25	Female	9	1	0	4	0	4
25	Female	9	3	0	4	0	4
25	Female	9	6	0	4	0	4
25	Hermaphrodite	1	3	0	4	0	4
25	Hermaphrodite	2	2	0	4	0	4
26	Female	1	3	0	4	0	4
26	Female	1	5	0	4	0	4
26	Female	2	1	0	4	0	4
26	Female	2	2	0	4	0	4
26	Female	3	1	0	4	0	4
26	Female	3	2	0	4	0	4
26	Female	3	3	0	4	0	4
26	Female	4	1	0	4	0	4
26	Female	4	2	0	4	0	4
26	Female	5	6	0	4	0	4
26	Female	6	1	0	4	0	4
26	Female	7	1	0	4	0	4
26	Female	8	1	0	4	0	4
26	Female	8	2	0	4	0	4
26	Female	8	3	0	4	0	4
26	Female	8	4	0	4	0	4
26	Female	9	1	0	4	0	4
26	Female	10	1	0	4	0	4
26	Female	10	2	0	4	0	4
26	Female	10	3	0	4	0	4
26	Hermaphrodite	1	1	0	4	0	4
26	Hermaphrodite	1	2	0	4	0	4
26	Hermaphrodite	2	1	0	4	0	4
26	Hermaphrodite	3	2	0	4	0	4
26	Hermaphrodite	3	3	0	4	0	4
26	Hermaphrodite	3	4	0	4	0	4
26	Hermaphrodite	4	1	0	4	0	4
26	Hermaphrodite	4	4	0	4	0	4
26	Hermaphrodite	4	5	0	4	0	4
26	Hermaphrodite	6	1	0	4	0	4
26	Hermaphrodite	6	3	0	4	0	4
26	Hermaphrodite	7	1	0	4	0	4
26	Hermaphrodite	7	3	0	4	0	4
27	Female	2	1	0	4	0	4
27	Female	2	2	0	4	0	4
27	Female	2	3	0	4	0	4
27	Female	3	3	0	4	0	4
27	Female	7	3	0	4	0	4
27	Female	9	1	0	4	0	4
27	Female	9	3	0	4	0	4
27	Hermaphrodite	1	1	0	4	0	4
27	Hermaphrodite	1	2	0	4	0	4
27	Hermaphrodite	2	3	0	4	0	4
27	Hermaphrodite	6	1	0	4	0	4
27	Hermaphrodite	6	2	0	4	0	4
27	Hermaphrodite	7	1	0	4	0	4
27	Hermaphrodite	7	2	0	4	0	4
27	Hermaphrodite	7	3	0	4	0	4
27	Hermaphrodite	7	4	0	4	0	4
28	Female	1	1	0	4	0	4
28	Female	1	3	0	4	0	4
28	Female	1	4	0	4	0	4
28	Female	1	5	0	4	0	4
28	Female	2	1	0	4	0	4
28	Female	2	2	0	4	0	4
28	Female	2	3	0	4	0	4
28	Female	2	4	0	4	0	4
28	Female	3	1	0	4	0	4
28	Female	3	2	0	4	0	4
28	Female	3	3	0	4	0	4
28	Female	3	4	0	4	0	4
28	Female	4	1	0	4	0	4
28	Female	4	2	0	4	0	4
28	Female	4	3	0	4	0	4
28	Female	4	4	0	4	0	4
28	Female	5	1	0	4	0	4
28	Female	5	2	0	4	0	4
28	Female	5	3	0	4	0	4
28	Female	6	1	0	4	0	4
28	Female	6	2	0	4	0	4
28	Female	6	3	0	4	0	4
28	Female	7	2	0	4	0	4
28	Female	7	3	0	4	0	4
28	Female	7	4	0	4	0	4
28	Female	8	1	0	4	0	4
28	Female	8	2	0	4	0	4
28	Female	8	3	0	4	0	4
28	Female	8	5	0	4	0	4
28	Female	8	6	0	4	0	4
28	Female	9	1	0	4	0	4
28	Female	9	2	0	4	0	4
28	Female	9	3	0	4	0	4
28	Female	10	1	0	4	0	4
28	Female	10	2	0	4	0	4
28	Hermaphrodite	1	1	0	4	0	4
28	Hermaphrodite	1	2	0	4	0	4
28	Hermaphrodite	2	2	0	4	0	4
28	Hermaphrodite	2	3	0	4	0	4
28	Hermaphrodite	2	4	0	4	0	4
28	Hermaphrodite	2	5	0	4	0	4
28	Hermaphrodite	3	1	0	4	0	4
28	Hermaphrodite	3	2	0	4	0	4
28	Hermaphrodite	3	3	0	4	0	4
28	Hermaphrodite	3	4	0	4	0	4
28	Hermaphrodite	4	1	0	4	0	4
28	Hermaphrodite	4	2	0	4	0	4
28	Hermaphrodite	4	3	0	4	0	4
28	Hermaphrodite	4	4	0	4	0	4
28	Hermaphrodite	5	1	0	4	0	4
28	Hermaphrodite	5	2	0	4	0	4
28	Hermaphrodite	5	3	0	4	0	4
28	Hermaphrodite	5	4	0	4	0	4
28	Hermaphrodite	5	5	0	4	0	4
28	Hermaphrodite	6	1	0	4	0	4
28	Hermaphrodite	6	2	0	4	0	4
28	Hermaphrodite	7	1	0	4	0	4
28	Hermaphrodite	7	3	0	4	0	4
28	Hermaphrodite	7	4	0	4	0	4
28	Hermaphrodite	8	1	0	4	0	4
28	Hermaphrodite	8	2	0	4	0	4
28	Hermaphrodite	8	3	0	4	0	4
28	Hermaphrodite	8	4	0	4	0	4
28	Hermaphrodite	9	1	0	4	0	4
28	Hermaphrodite	9	2	0	4	0	4
28	Hermaphrodite	9	3	0	4	0	4
28	Hermaphrodite	9	4	0	4	0	4
28	Hermaphrodite	10	1	0	4	0	4
28	Hermaphrodite	10	2	0	4	0	4
28	Hermaphrodite	10	3	0	4	0	4
28	Hermaphrodite	10	4	0	4	0	4
29	Female	1	2	0	4	0	4
29	Female	2	3	0	4	0	4
29	Female	2	5	0	4	0	4
29	Female	3	1	0	4	0	4
29	Female	3	3	0	4	0	4
29	Female	4	1	0	4	0	4
29	Female	4	3	0	4	0	4
29	Female	4	4	0	4	0	4
29	Female	5	1	0	4	0	4
29	Female	5	2	0	4	0	4
29	Female	5	3	0	4	0	4
29	Female	5	5	0	4	0	4
29	Female	6	1	0	4	0	4
